pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,id
0,0,0,283.5,292.2,239,63
0,0,0,283.5,294.0999,239,64
0,0,0,283.5,295.9999,239,65
0,0,0,285.4,277,239,66
0,0,0,285.4,278.9,239,67
0,0,0,285.4,280.8,239,68
0,0,0,285.4,282.7,239,69
0,0,0,285.4,284.6,239,70
0,0,0,285.4,286.5,239,71
0,0,0,285.4,288.4,239,72
0,0,0,285.4,290.3,239,73
0,0,0,285.4,292.2,239,74
0,0,0,285.4,294.0999,239,75
0,0,0,285.4,295.9999,239,76
0,0,0,287.3,277,239,77
0,0,0,287.3,278.9,239,78
0,0,0,287.3,280.8,239,79
0,0,0,287.3,282.7,239,80
0,0,0,287.3,284.6,239,81
0,0,0,287.3,286.5,239,82
0,0,0,287.3,288.4,239,83
0,0,0,287.3,290.3,239,84
0,0,0,287.3,292.2,239,85
0,0,0,287.3,294.0999,239,86
0,0,0,287.3,295.9999,239,87
0,0,0,289.2,277,239,88
0,0,0,289.2,278.9,239,89
0,0,0,289.2,280.8,239,90
0,0,0,289.2,282.7,239,91
0,0,0,289.2,284.6,239,92
0,0,0,289.2,286.5,239,93
0,0,0,289.2,288.4,239,94
0,0,0,289.2,290.3,239,95
0,0,0,289.2,292.2,239,96
0,0,0,289.2,294.0999,239,97
0,0,0,289.2,295.9999,239,98
0,0,0,291.0999,277,239,99
0,0,0,291.0999,278.9,239,100
0,0,0,291.0999,280.8,239,101
0,0,0,291.0999,282.7,239,102
0,0,0,291.0999,284.6,239,103
0,0,0,291.0999,286.5,239,104
0,0,0,291.0999,288.4,239,105
0,0,0,291.0999,290.3,239,106
0,0,0,291.0999,292.2,239,107
0,0,0,291.0999,294.0999,239,108
0,0,0,291.0999,295.9999,239,109
0,0,0,292.9999,277,239,110
0,0,0,292.9999,278.9,239,111
0,0,0,292.9999,280.8,239,112
0,0,0,292.9999,282.7,239,113
0,0,0,292.9999,284.6,239,114
0,0,0,292.9999,286.5,239,115
0,0,0,292.9999,288.4,239,116
0,0,0,292.9999,290.3,239,117
0,0,0,292.9999,292.2,239,118
0,0,0,292.9999,294.0999,239,119
0,0,0,292.9999,295.9999,239,120
0,0,0,274,277,240.9,121
0,0,0,274,278.9,240.9,122
0,0,0,274,280.8,240.9,123
0,0,0,274,282.7,240.9,124
0,0,0,274,284.6,240.9,125
0,0,0,274,286.5,240.9,126
0,0,0,274,288.4,240.9,127
0,0,0,274,290.3,240.9,128
0,0,0,274,292.2,240.9,129
0,0,0,274,294.0999,240.9,130
0,0,0,274,295.9999,240.9,131
0,0,0,275.9,277,240.9,132
0,0,0,275.9,278.9,240.9,133
0,0,0,275.9,280.8,240.9,134
0,0,0,275.9,282.7,240.9,135
0,0,0,275.9,284.6,240.9,136
0,0,0,275.9,286.5,240.9,137
0,0,0,275.9,288.4,240.9,138
0,0,0,275.9,290.3,240.9,139
0,0,0,275.9,292.2,240.9,140
0,0,0,275.9,294.0999,240.9,141
0,0,0,275.9,295.9999,240.9,142
0,0,0,277.8,277,240.9,143
0,0,0,277.8,278.9,240.9,144
0,0,0,277.8,280.8,240.9,145
0,0,0,277.8,282.7,240.9,146
0,0,0,277.8,284.6,240.9,147
0,0,0,277.8,286.5,240.9,148
0,0,0,277.8,288.4,240.9,149
0,0,0,277.8,290.3,240.9,150
0,0,0,277.8,292.2,240.9,151
0,0,0,277.8,294.0999,240.9,152
0,0,0,277.8,295.9999,240.9,153
0,0,0,279.7,277,240.9,154
0,0,0,279.7,278.9,240.9,155
0,0,0,279.7,280.8,240.9,156
0,0,0,279.7,282.7,240.9,157
0,0,0,279.7,284.6,240.9,158
0,0,0,279.7,286.5,240.9,159
0,0,0,279.7,288.4,240.9,160
0,0,0,279.7,290.3,240.9,161
0,0,0,279.7,292.2,240.9,162
0,0,0,279.7,294.0999,240.9,163
0,0,0,279.7,295.9999,240.9,164
0,0,0,281.6,277,240.9,165
0,0,0,281.6,278.9,240.9,166
0,0,0,281.6,280.8,240.9,167
0,0,0,281.6,282.7,240.9,168
0,0,0,281.6,284.6,240.9,169
0,0,0,281.6,286.5,240.9,170
0,0,0,281.6,288.4,240.9,171
0,0,0,281.6,290.3,240.9,172
0,0,0,281.6,292.2,240.9,173
0,0,0,281.6,294.0999,240.9,174
0,0,0,281.6,295.9999,240.9,175
0,0,0,283.5,277,240.9,176
0,0,0,283.5,278.9,240.9,177
0,0,0,283.5,280.8,240.9,178
0,0,0,283.5,282.7,240.9,179
0,0,0,283.5,284.6,240.9,180
0,0,0,283.5,286.5,240.9,181
0,0,0,283.5,288.4,240.9,182
0,0,0,283.5,290.3,240.9,183
0,0,0,283.5,292.2,240.9,184
0,0,0,283.5,294.0999,240.9,185
0,0,0,283.5,295.9999,240.9,186
0,0,0,285.4,277,240.9,187
0,0,0,285.4,278.9,240.9,188
0,0,0,285.4,280.8,240.9,189
0,0,0,285.4,282.7,240.9,190
0,0,0,285.4,284.6,240.9,191
0,0,0,285.4,286.5,240.9,192
0,0,0,285.4,288.4,240.9,193
0,0,0,285.4,290.3,240.9,194
0,0,0,285.4,292.2,240.9,195
0,0,0,285.4,294.0999,240.9,196
0,0,0,285.4,295.9999,240.9,197
0,0,0,287.3,277,240.9,198
0,0,0,287.3,278.9,240.9,199
0,0,0,287.3,280.8,240.9,200
0,0,0,287.3,282.7,240.9,201
0,0,0,287.3,284.6,240.9,202
0,0,0,287.3,286.5,240.9,203
0,0,0,287.3,288.4,240.9,204
0,0,0,287.3,290.3,240.9,205
0,0,0,287.3,292.2,240.9,206
0,0,0,287.3,294.0999,240.9,207
0,0,0,287.3,295.9999,240.9,208
0,0,0,289.2,277,240.9,209
0,0,0,289.2,278.9,240.9,210
0,0,0,289.2,280.8,240.9,211
0,0,0,289.2,282.7,240.9,212
0,0,0,289.2,284.6,240.9,213
0,0,0,289.2,286.5,240.9,214
0,0,0,289.2,288.4,240.9,215
0,0,0,289.2,290.3,240.9,216
0,0,0,289.2,292.2,240.9,217
0,0,0,289.2,294.0999,240.9,218
0,0,0,289.2,295.9999,240.9,219
0,0,0,291.0999,277,240.9,220
0,0,0,291.0999,278.9,240.9,221
0,0,0,291.0999,280.8,240.9,222
0,0,0,291.0999,282.7,240.9,223
0,0,0,291.0999,284.6,240.9,224
0,0,0,291.0999,286.5,240.9,225
0,0,0,291.0999,288.4,240.9,226
0,0,0,291.0999,290.3,240.9,227
0,0,0,291.0999,292.2,240.9,228
0,0,0,291.0999,294.0999,240.9,229
0,0,0,291.0999,295.9999,240.9,230
0,0,0,292.9999,277,240.9,231
0,0,0,292.9999,278.9,240.9,232
0,0,0,292.9999,280.8,240.9,233
0,0,0,292.9999,282.7,240.9,234
0,0,0,292.9999,284.6,240.9,235
0,0,0,292.9999,286.5,240.9,236
0,0,0,292.9999,288.4,240.9,237
0,0,0,292.9999,290.3,240.9,238
0,0,0,292.9999,292.2,240.9,239
0,0,0,292.9999,294.0999,240.9,240
0,0,0,292.9999,295.9999,240.9,241
0,0,0,274,277,242.8,242
0,0,0,274,278.9,242.8,243
0,0,0,274,280.8,242.8,244
0,0,0,274,282.7,242.8,245
0,0,0,274,284.6,242.8,246
0,0,0,274,286.5,242.8,247
0,0,0,274,288.4,242.8,248
0,0,0,274,290.3,242.8,249
0,0,0,274,292.2,242.8,250
0,0,0,274,294.0999,242.8,251
0,0,0,274,295.9999,242.8,252
0,0,0,275.9,277,242.8,253
0,0,0,275.9,278.9,242.8,254
0,0,0,275.9,280.8,242.8,255
0,0,0,275.9,282.7,242.8,256
0,0,0,275.9,284.6,242.8,257
0,0,0,275.9,286.5,242.8,258
0,0,0,275.9,288.4,242.8,259
0,0,0,275.9,290.3,242.8,260
0,0,0,275.9,292.2,242.8,261
0,0,0,275.9,294.0999,242.8,262
0,0,0,275.9,295.9999,242.8,263
0,0,0,277.8,277,242.8,264
0,0,0,277.8,278.9,242.8,265
0,0,0,277.8,280.8,242.8,266
0,0,0,277.8,282.7,242.8,267
0,0,0,277.8,284.6,242.8,268
0,0,0,277.8,286.5,242.8,269
0,0,0,277.8,288.4,242.8,270
0,0,0,277.8,290.3,242.8,271
0,0,0,277.8,292.2,242.8,272
0,0,0,277.8,294.0999,242.8,273
0,0,0,277.8,295.9999,242.8,274
0,0,0,279.7,277,242.8,275
0,0,0,279.7,278.9,242.8,276
0,0,0,279.7,280.8,242.8,277
0,0,0,279.7,282.7,242.8,278
0,0,0,279.7,284.6,242.8,279
0,0,0,279.7,286.5,242.8,280
0,0,0,279.7,288.4,242.8,281
0,0,0,279.7,290.3,242.8,282
0,0,0,279.7,292.2,242.8,283
0,0,0,279.7,294.0999,242.8,284
0,0,0,279.7,295.9999,242.8,285
0,0,0,281.6,277,242.8,286
0,0,0,281.6,278.9,242.8,287
0,0,0,281.6,280.8,242.8,288
0,0,0,281.6,282.7,242.8,289
0,0,0,281.6,284.6,242.8,290
0,0,0,281.6,286.5,242.8,291
0,0,0,281.6,288.4,242.8,292
0,0,0,281.6,290.3,242.8,293
0,0,0,281.6,292.2,242.8,294
0,0,0,281.6,294.0999,242.8,295
0,0,0,281.6,295.9999,242.8,296
0,0,0,283.5,277,242.8,297
0,0,0,283.5,278.9,242.8,298
0,0,0,283.5,280.8,242.8,299
0,0,0,283.5,282.7,242.8,300
0,0,0,283.5,284.6,242.8,301
0,0,0,283.5,286.5,242.8,302
0,0,0,283.5,288.4,242.8,303
0,0,0,283.5,290.3,242.8,304
0,0,0,283.5,292.2,242.8,305
0,0,0,283.5,294.0999,242.8,306
0,0,0,283.5,295.9999,242.8,307
0,0,0,285.4,277,242.8,308
0,0,0,285.4,278.9,242.8,309
0,0,0,285.4,280.8,242.8,310
0,0,0,285.4,282.7,242.8,311
0,0,0,285.4,284.6,242.8,312
0,0,0,285.4,286.5,242.8,313
0,0,0,285.4,288.4,242.8,314
0,0,0,285.4,290.3,242.8,315
0,0,0,285.4,292.2,242.8,316
0,0,0,285.4,294.0999,242.8,317
0,0,0,285.4,295.9999,242.8,318
0,0,0,287.3,277,242.8,319
0,0,0,287.3,278.9,242.8,320
0,0,0,287.3,280.8,242.8,321
0,0,0,287.3,282.7,242.8,322
0,0,0,287.3,284.6,242.8,323
0,0,0,287.3,286.5,242.8,324
0,0,0,287.3,288.4,242.8,325
0,0,0,287.3,290.3,242.8,326
0,0,0,287.3,292.2,242.8,327
0,0,0,287.3,294.0999,242.8,328
0,0,0,287.3,295.9999,242.8,329
0,0,0,289.2,277,242.8,330
0,0,0,289.2,278.9,242.8,331
0,0,0,289.2,280.8,242.8,332
0,0,0,289.2,282.7,242.8,333
0,0,0,289.2,284.6,242.8,334
0,0,0,289.2,286.5,242.8,335
0,0,0,289.2,288.4,242.8,336
0,0,0,289.2,290.3,242.8,337
0,0,0,289.2,292.2,242.8,338
0,0,0,289.2,294.0999,242.8,339
0,0,0,289.2,295.9999,242.8,340
0,0,0,291.0999,277,242.8,341
0,0,0,291.0999,278.9,242.8,342
0,0,0,291.0999,280.8,242.8,343
0,0,0,291.0999,282.7,242.8,344
0,0,0,291.0999,284.6,242.8,345
0,0,0,291.0999,286.5,242.8,346
0,0,0,291.0999,288.4,242.8,347
0,0,0,291.0999,290.3,242.8,348
0,0,0,291.0999,292.2,242.8,349
0,0,0,291.0999,294.0999,242.8,350
0,0,0,291.0999,295.9999,242.8,351
0,0,0,292.9999,277,242.8,352
0,0,0,292.9999,278.9,242.8,353
0,0,0,292.9999,280.8,242.8,354
0,0,0,292.9999,282.7,242.8,355
0,0,0,292.9999,284.6,242.8,356
0,0,0,292.9999,286.5,242.8,357
0,0,0,292.9999,288.4,242.8,358
0,0,0,292.9999,290.3,242.8,359
0,0,0,292.9999,292.2,242.8,360
0,0,0,292.9999,294.0999,242.8,361
0,0,0,292.9999,295.9999,242.8,362
0,0,0,274,277,244.7,363
0,0,0,274,278.9,244.7,364
0,0,0,274,280.8,244.7,365
0,0,0,274,282.7,244.7,366
0,0,0,274,284.6,244.7,367
0,0,0,274,286.5,244.7,368
0,0,0,274,288.4,244.7,369
0,0,0,274,290.3,244.7,370
0,0,0,274,292.2,244.7,371
0,0,0,274,294.0999,244.7,372
0,0,0,274,295.9999,244.7,373
0,0,0,275.9,277,244.7,374
0,0,0,275.9,278.9,244.7,375
0,0,0,275.9,280.8,244.7,376
0,0,0,275.9,282.7,244.7,377
0,0,0,275.9,284.6,244.7,378
0,0,0,275.9,286.5,244.7,379
0,0,0,275.9,288.4,244.7,380
0,0,0,275.9,290.3,244.7,381
0,0,0,275.9,292.2,244.7,382
0,0,0,275.9,294.0999,244.7,383
0,0,0,275.9,295.9999,244.7,384
0,0,0,277.8,277,244.7,385
0,0,0,277.8,278.9,244.7,386
0,0,0,277.8,280.8,244.7,387
0,0,0,277.8,282.7,244.7,388
0,0,0,277.8,284.6,244.7,389
0,0,0,277.8,286.5,244.7,390
0,0,0,277.8,288.4,244.7,391
0,0,0,277.8,290.3,244.7,392
0,0,0,277.8,292.2,244.7,393
0,0,0,277.8,294.0999,244.7,394
0,0,0,277.8,295.9999,244.7,395
0,0,0,279.7,277,244.7,396
0,0,0,279.7,278.9,244.7,397
0,0,0,279.7,280.8,244.7,398
0,0,0,279.7,282.7,244.7,399
0,0,0,279.7,284.6,244.7,400
0,0,0,279.7,286.5,244.7,401
0,0,0,279.7,288.4,244.7,402
0,0,0,279.7,290.3,244.7,403
0,0,0,279.7,292.2,244.7,404
0,0,0,279.7,294.0999,244.7,405
0,0,0,279.7,295.9999,244.7,406
0,0,0,281.6,277,244.7,407
0,0,0,281.6,278.9,244.7,408
0,0,0,281.6,280.8,244.7,409
0,0,0,281.6,282.7,244.7,410
0,0,0,281.6,284.6,244.7,411
0,0,0,281.6,286.5,244.7,412
0,0,0,281.6,288.4,244.7,413
0,0,0,281.6,290.3,244.7,414
0,0,0,281.6,292.2,244.7,415
0,0,0,281.6,294.0999,244.7,416
0,0,0,281.6,295.9999,244.7,417
0,0,0,283.5,277,244.7,418
0,0,0,283.5,278.9,244.7,419
0,0,0,283.5,280.8,244.7,420
0,0,0,283.5,282.7,244.7,421
0,0,0,283.5,284.6,244.7,422
0,0,0,283.5,286.5,244.7,423
0,0,0,283.5,288.4,244.7,424
0,0,0,283.5,290.3,244.7,425
0,0,0,283.5,292.2,244.7,426
0,0,0,283.5,294.0999,244.7,427
0,0,0,283.5,295.9999,244.7,428
0,0,0,285.4,277,244.7,429
0,0,0,285.4,278.9,244.7,430
0,0,0,285.4,280.8,244.7,431
0,0,0,285.4,282.7,244.7,432
0,0,0,285.4,284.6,244.7,433
0,0,0,285.4,286.5,244.7,434
0,0,0,285.4,288.4,244.7,435
0,0,0,285.4,290.3,244.7,436
0,0,0,285.4,292.2,244.7,437
0,0,0,285.4,294.0999,244.7,438
0,0,0,285.4,295.9999,244.7,439
0,0,0,287.3,277,244.7,440
0,0,0,287.3,278.9,244.7,441
0,0,0,287.3,280.8,244.7,442
0,0,0,287.3,282.7,244.7,443
0,0,0,287.3,284.6,244.7,444
0,0,0,287.3,286.5,244.7,445
0,0,0,287.3,288.4,244.7,446
0,0,0,287.3,290.3,244.7,447
0,0,0,287.3,292.2,244.7,448
0,0,0,287.3,294.0999,244.7,449
0,0,0,287.3,295.9999,244.7,450
0,0,0,289.2,277,244.7,451
0,0,0,289.2,278.9,244.7,452
0,0,0,289.2,280.8,244.7,453
0,0,0,289.2,282.7,244.7,454
0,0,0,289.2,284.6,244.7,455
0,0,0,289.2,286.5,244.7,456
0,0,0,289.2,288.4,244.7,457
0,0,0,289.2,290.3,244.7,458
0,0,0,289.2,292.2,244.7,459
0,0,0,289.2,294.0999,244.7,460
0,0,0,289.2,295.9999,244.7,461
0,0,0,291.0999,277,244.7,462
0,0,0,291.0999,278.9,244.7,463
0,0,0,291.0999,280.8,244.7,464
0,0,0,291.0999,282.7,244.7,465
0,0,0,291.0999,284.6,244.7,466
0,0,0,291.0999,286.5,244.7,467
0,0,0,291.0999,288.4,244.7,468
0,0,0,291.0999,290.3,244.7,469
0,0,0,291.0999,292.2,244.7,470
0,0,0,291.0999,294.0999,244.7,471
0,0,0,291.0999,295.9999,244.7,472
0,0,0,292.9999,277,244.7,473
0,0,0,292.9999,278.9,244.7,474
0,0,0,292.9999,280.8,244.7,475
0,0,0,292.9999,282.7,244.7,476
0,0,0,292.9999,284.6,244.7,477
0,0,0,292.9999,286.5,244.7,478
0,0,0,292.9999,288.4,244.7,479
0,0,0,292.9999,290.3,244.7,480
0,0,0,292.9999,292.2,244.7,481
0,0,0,292.9999,294.0999,244.7,482
0,0,0,292.9999,295.9999,244.7,483
0,0,0,274,277,246.6,484
0,0,0,274,278.9,246.6,485
0,0,0,274,280.8,246.6,486
0,0,0,274,282.7,246.6,487
0,0,0,274,284.6,246.6,488
0,0,0,274,286.5,246.6,489
0,0,0,274,288.4,246.6,490
0,0,0,274,290.3,246.6,491
0,0,0,274,292.2,246.6,492
0,0,0,274,294.0999,246.6,493
0,0,0,274,295.9999,246.6,494
0,0,0,275.9,277,246.6,495
0,0,0,275.9,278.9,246.6,496
0,0,0,275.9,280.8,246.6,497
0,0,0,275.9,282.7,246.6,498
0,0,0,275.9,284.6,246.6,499
0,0,0,275.9,286.5,246.6,500
0,0,0,275.9,288.4,246.6,501
0,0,0,275.9,290.3,246.6,502
0,0,0,275.9,292.2,246.6,503
0,0,0,275.9,294.0999,246.6,504
0,0,0,275.9,295.9999,246.6,505
0,0,0,277.8,277,246.6,506
0,0,0,277.8,278.9,246.6,507
0,0,0,277.8,280.8,246.6,508
0,0,0,277.8,282.7,246.6,509
0,0,0,277.8,284.6,246.6,510
0,0,0,277.8,286.5,246.6,511
0,0,0,277.8,288.4,246.6,512
0,0,0,277.8,290.3,246.6,513
0,0,0,277.8,292.2,246.6,514
0,0,0,277.8,294.0999,246.6,515
0,0,0,277.8,295.9999,246.6,516
0,0,0,279.7,277,246.6,517
0,0,0,279.7,278.9,246.6,518
0,0,0,279.7,280.8,246.6,519
0,0,0,279.7,282.7,246.6,520
0,0,0,279.7,284.6,246.6,521
0,0,0,279.7,286.5,246.6,522
0,0,0,279.7,288.4,246.6,523
0,0,0,279.7,290.3,246.6,524
0,0,0,279.7,292.2,246.6,525
0,0,0,279.7,294.0999,246.6,526
0,0,0,279.7,295.9999,246.6,527
0,0,0,281.6,277,246.6,528
0,0,0,281.6,278.9,246.6,529
0,0,0,281.6,280.8,246.6,530
0,0,0,281.6,282.7,246.6,531
0,0,0,281.6,284.6,246.6,532
0,0,0,281.6,286.5,246.6,533
0,0,0,281.6,288.4,246.6,534
0,0,0,281.6,290.3,246.6,535
0,0,0,281.6,292.2,246.6,536
0,0,0,281.6,294.0999,246.6,537
0,0,0,281.6,295.9999,246.6,538
0,0,0,283.5,277,246.6,539
0,0,0,283.5,278.9,246.6,540
0,0,0,283.5,280.8,246.6,541
0,0,0,283.5,282.7,246.6,542
0,0,0,283.5,284.6,246.6,543
0,0,0,283.5,286.5,246.6,544
0,0,0,283.5,288.4,246.6,545
0,0,0,283.5,290.3,246.6,546
0,0,0,283.5,292.2,246.6,547
0,0,0,283.5,294.0999,246.6,548
0,0,0,283.5,295.9999,246.6,549
0,0,0,285.4,277,246.6,550
0,0,0,285.4,278.9,246.6,551
0,0,0,285.4,280.8,246.6,552
0,0,0,285.4,282.7,246.6,553
0,0,0,285.4,284.6,246.6,554
0,0,0,285.4,286.5,246.6,555
0,0,0,285.4,288.4,246.6,556
0,0,0,285.4,290.3,246.6,557
0,0,0,285.4,292.2,246.6,558
0,0,0,285.4,294.0999,246.6,559
0,0,0,285.4,295.9999,246.6,560
0,0,0,287.3,277,246.6,561
0,0,0,287.3,278.9,246.6,562
0,0,0,287.3,280.8,246.6,563
0,0,0,287.3,282.7,246.6,564
0,0,0,287.3,284.6,246.6,565
0,0,0,287.3,286.5,246.6,566
0,0,0,287.3,288.4,246.6,567
0,0,0,287.3,290.3,246.6,568
0,0,0,287.3,292.2,246.6,569
0,0,0,287.3,294.0999,246.6,570
0,0,0,287.3,295.9999,246.6,571
0,0,0,289.2,277,246.6,572
0,0,0,289.2,278.9,246.6,573
0,0,0,289.2,280.8,246.6,574
0,0,0,289.2,282.7,246.6,575
0,0,0,289.2,284.6,246.6,576
0,0,0,289.2,286.5,246.6,577
0,0,0,289.2,288.4,246.6,578
0,0,0,289.2,290.3,246.6,579
0,0,0,289.2,292.2,246.6,580
0,0,0,289.2,294.0999,246.6,581
0,0,0,289.2,295.9999,246.6,582
0,0,0,291.0999,277,246.6,583
0,0,0,291.0999,278.9,246.6,584
0,0,0,291.0999,280.8,246.6,585
0,0,0,291.0999,282.7,246.6,586
0,0,0,291.0999,284.6,246.6,587
0,0,0,291.0999,286.5,246.6,588
0,0,0,291.0999,288.4,246.6,589
0,0,0,291.0999,290.3,246.6,590
0,0,0,291.0999,292.2,246.6,591
0,0,0,291.0999,294.0999,246.6,592
0,0,0,291.0999,295.9999,246.6,593
0,0,0,292.9999,277,246.6,594
0,0,0,292.9999,278.9,246.6,595
0,0,0,292.9999,280.8,246.6,596
0,0,0,292.9999,282.7,246.6,597
0,0,0,292.9999,284.6,246.6,598
0,0,0,292.9999,286.5,246.6,599
0,0,0,292.9999,288.4,246.6,600
0,0,0,292.9999,290.3,246.6,601
0,0,0,292.9999,292.2,246.6,602
0,0,0,292.9999,294.0999,246.6,603
0,0,0,292.9999,295.9999,246.6,604
0,0,0,274,277,248.5,605
0,0,0,274,278.9,248.5,606
0,0,0,274,280.8,248.5,607
0,0,0,274,282.7,248.5,608
0,0,0,274,284.6,248.5,609
0,0,0,274,286.5,248.5,610
0,0,0,274,288.4,248.5,611
0,0,0,274,290.3,248.5,612
0,0,0,274,292.2,248.5,613
0,0,0,274,294.0999,248.5,614
0,0,0,274,295.9999,248.5,615
0,0,0,275.9,277,248.5,616
0,0,0,275.9,278.9,248.5,617
0,0,0,275.9,280.8,248.5,618
0,0,0,275.9,282.7,248.5,619
0,0,0,275.9,284.6,248.5,620
0,0,0,275.9,286.5,248.5,621
0,0,0,275.9,288.4,248.5,622
0,0,0,275.9,290.3,248.5,623
0,0,0,275.9,292.2,248.5,624
0,0,0,275.9,294.0999,248.5,625
0,0,0,275.9,295.9999,248.5,626
0,0,0,277.8,277,248.5,627
0,0,0,277.8,278.9,248.5,628
0,0,0,277.8,280.8,248.5,629
0,0,0,277.8,282.7,248.5,630
0,0,0,277.8,284.6,248.5,631
0,0,0,277.8,286.5,248.5,632
0,0,0,277.8,288.4,248.5,633
0,0,0,277.8,290.3,248.5,634
0,0,0,277.8,292.2,248.5,635
0,0,0,277.8,294.0999,248.5,636
0,0,0,277.8,295.9999,248.5,637
0,0,0,279.7,277,248.5,638
0,0,0,279.7,278.9,248.5,639
0,0,0,279.7,280.8,248.5,640
0,0,0,279.7,282.7,248.5,641
0,0,0,279.7,284.6,248.5,642
0,0,0,279.7,286.5,248.5,643
0,0,0,279.7,288.4,248.5,644
0,0,0,279.7,290.3,248.5,645
0,0,0,279.7,292.2,248.5,646
0,0,0,279.7,294.0999,248.5,647
0,0,0,279.7,295.9999,248.5,648
0,0,0,281.6,277,248.5,649
0,0,0,281.6,278.9,248.5,650
0,0,0,281.6,280.8,248.5,651
0,0,0,281.6,282.7,248.5,652
0,0,0,281.6,284.6,248.5,653
0,0,0,281.6,286.5,248.5,654
0,0,0,281.6,288.4,248.5,655
0,0,0,281.6,290.3,248.5,656
0,0,0,281.6,292.2,248.5,657
0,0,0,281.6,294.0999,248.5,658
0,0,0,281.6,295.9999,248.5,659
0,0,0,283.5,277,248.5,660
0,0,0,283.5,278.9,248.5,661
0,0,0,283.5,280.8,248.5,662
0,0,0,283.5,282.7,248.5,663
0,0,0,283.5,284.6,248.5,664
0,0,0,283.5,286.5,248.5,665
0,0,0,283.5,288.4,248.5,666
0,0,0,283.5,290.3,248.5,667
0,0,0,283.5,292.2,248.5,668
0,0,0,283.5,294.0999,248.5,669
0,0,0,283.5,295.9999,248.5,670
0,0,0,285.4,277,248.5,671
0,0,0,285.4,278.9,248.5,672
0,0,0,285.4,280.8,248.5,673
0,0,0,285.4,282.7,248.5,674
0,0,0,285.4,284.6,248.5,675
0,0,0,285.4,286.5,248.5,676
0,0,0,285.4,288.4,248.5,677
0,0,0,285.4,290.3,248.5,678
0,0,0,285.4,292.2,248.5,679
0,0,0,285.4,294.0999,248.5,680
0,0,0,285.4,295.9999,248.5,681
0,0,0,287.3,277,248.5,682
0,0,0,287.3,278.9,248.5,683
0,0,0,287.3,280.8,248.5,684
0,0,0,287.3,282.7,248.5,685
0,0,0,287.3,284.6,248.5,686
0,0,0,287.3,286.5,248.5,687
0,0,0,287.3,288.4,248.5,688
0,0,0,287.3,290.3,248.5,689
0,0,0,287.3,292.2,248.5,690
0,0,0,287.3,294.0999,248.5,691
0,0,0,287.3,295.9999,248.5,692
0,0,0,289.2,277,248.5,693
0,0,0,289.2,278.9,248.5,694
0,0,0,289.2,280.8,248.5,695
0,0,0,289.2,282.7,248.5,696
0,0,0,289.2,284.6,248.5,697
0,0,0,289.2,286.5,248.5,698
0,0,0,289.2,288.4,248.5,699
0,0,0,289.2,290.3,248.5,700
0,0,0,289.2,292.2,248.5,701
0,0,0,289.2,294.0999,248.5,702
0,0,0,289.2,295.9999,248.5,703
0,0,0,291.0999,277,248.5,704
0,0,0,291.0999,278.9,248.5,705
0,0,0,291.0999,280.8,248.5,706
0,0,0,291.0999,282.7,248.5,707
0,0,0,291.0999,284.6,248.5,708
